"","NAME","CAND_OFFICE_ST","TRANSACTION_AMT","CAND_ID","CAND_NAME","CAND_PTY_AFFILIATION","GEN_ELECTION","GEN_ELECTION_PERCENT","Issues"
"9277","MIKE DEWINE FOR US SENATE","OH",2000,"S2OH00113","DEWINE, RICHARD MICHAEL","REP","L",44,"Abortion"
"9278","FRIENDS OF KENT CONRAD","ND",4000,"S6ND00058","CONRAD, KENT","DEM","W",68,"Abortion"
"9279","FRIENDS OF JOE LIEBERMAN","CT",2500,"S8CT00022","LIEBERMAN, JOSEPH I","DEM","W",49,"Big Business"
"9280","HATCH ELECTION COMMITTEE INC","UT",2000,"S6UT00063","HATCH, ORRIN G","REP","W",62,"Abortion"
"9281","NELSON FOR U S SENATE","NE",1500,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Big Business"
"9282","CARDIN, BENJAMIN L","MD",5000,"S6MD03177","CARDIN, BENJAMIN L","DEM","W",54,"Foreign Policy"
"9283","KLOBUCHAR, AMY","MN",5000,"S6MN00267","KLOBUCHAR, AMY J","DEM","W",57,"Foreign Policy"
"9284","FRIENDS OF GEORGE ALLEN","VA",2000,"S8VA00214","ALLEN, GEORGE","REP","L",49,"Big Business"
"9285","CHAFEE FOR SENATE","RI",2000,"S8RI00102","CHAFEE, LINCOLN D","REP","L",46,"Gun Rights"
"9286","ENSIGN FOR SENATE","NV",3000,"S8NV00073","ENSIGN, JOHN ERIC","REP","W",56,"Civil Liberties"
"9287","HAROLD FORD JR. FOR TENNESSEE","TN",4000,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Jobs"
"9288","HAROLD FORD JR. FOR TENNESSEE","TN",5000,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Gun Rights"
"9289","FRIENDS OF JOE LIEBERMAN","CT",2500,"S8CT00022","LIEBERMAN, JOSEPH I","DEM","W",49,"Big Business"
"9290","KYL, JON","AZ",5000,"S4AZ00030","KYL, JON","REP","W",52,"Gun Rights"
"9291","JIM TALENT FOR SENATE","MO",5000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Big Business"
"9292","FRIENDS FOR MIKE MCGAVICK","WA",5000,"S6WA00248","MCGAVICK, MICHAEL SEAN","REP","L",39,"Foreign Policy"
"9293","CARPER FOR SENATE","DE",5000,"S8DE00079","CARPER, THOMAS R","DEM","W",70,"Jobs"
"9294","DEWINE FOR U.S. SENATE","OH",5000,"S2OH00113","DEWINE, RICHARD MICHAEL","REP","L",44,"Foreign Policy"
"9295","FRIENDS OF ROBERT C. BYRD","WV",2000,"S6WV00014","BYRD, ROBERT C","DEM","W",64,"Jobs"
"9296","CARPER FOR SENATE","DE",5000,"S8DE00079","CARPER, THOMAS R","DEM","W",70,"Abortion"
"9297","FRIENDS OF CONRAD BURNS","MT",3000,"S8MT00119","BURNS, CONRAD","REP","L",48,"Foreign Policy"
"9298","MARK KENNEDY","MN",5000,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Civil Liberties"
"9299","MARK KENNEDY","MN",5000,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Civil Liberties"
"9300","MENENDEZ FOR SENATE","NJ",5000,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Civil Liberties"
"9301","FRIENDS OF CONRAD BURNS - 2006","MT",3000,"S8MT00119","BURNS, CONRAD","REP","L",48,"Big Business"
"9302","FEINSTEIN FOR SENATE","CA",2000,"S0CA00199","FEINSTEIN, DIANNE","DEM","W",59,"Jobs"
"9303","O'Brien, Kevin","MT",1005,"S6MT00162","TESTER, JON","DEM","W",49,"Foreign Policy"
"9304","Derby, Kendra Sue","MT",4295,"S6MT00162","TESTER, JON","DEM","W",49,"Jobs"
"9305","Exec Air Montana Inc","MT",2066,"S6MT00162","TESTER, JON","DEM","W",49,"Jobs"
"9306","O'Brien, Kevin","MT",1036,"S6MT00162","TESTER, JON","DEM","W",49,"Jobs"
"9307","Derby, Kendra Sue","MT",3535,"S6MT00162","TESTER, JON","DEM","W",49,"Abortion"
"9308","Schaub Matthew D.","NE",1250,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Abortion"
"9309","ADP Inc.","NE",1250,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Abortion"
"9310","Hot Pink Ink","NE",1815,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Abortion"
"9311","Schaub Matthew D.","NE",1250,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Jobs"
"9312","ADP Inc.","NE",1250,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Foreign Policy"
"9313","Hot Pink Ink","NE",70920,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Gun Rights"
"9314","Schaub Matthew D.","NE",1250,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Big Business"
"9315","TALENT FOR SENATE COMMITTEE","MO",2000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Gun Rights"
"9316","Stones Phones","AZ",28618,"S6AZ00142","PEDERSON, JIM","DEM","L",43,"Gun Rights"
"9317","Stones Phones","AZ",39951,"S6AZ00142","PEDERSON, JIM","DEM","L",43,"Abortion"
"9318","The Strategy Group","AZ",1562,"S6AZ00142","PEDERSON, JIM","DEM","L",43,"Taxes"
"9319","HATCH ELECTION COMMITTEE INC","UT",2500,"S6UT00063","HATCH, ORRIN G","REP","W",62,"Foreign Policy"
"9320","FRIENDS OF ROBERT C BYRD COMMITTEE","WV",2000,"S6WV00014","BYRD, ROBERT C","DEM","W",64,"Foreign Policy"
"9321","BEN CARDIN FOR SENATE","MD",5000,"S6MD03177","CARDIN, BENJAMIN L","DEM","W",54,"Big Business"
"9322","MENENDEZ FOR SENATE","NJ",4000,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Jobs"
"9323","TELE-VIDEO PRODUCTION & ADVERTISING AGENCY","VA",23000,"S8VA00214","ALLEN, GEORGE","REP","L",49,"Civil Liberties"
"9324","TELE-VIDEO PRODUCTION & ADVERTISING AGENCY","TN",20000,"S6TN00216","CORKER, ROBERT P JR","REP","W",50,"Big Business"
"9325","FRIENDS OF CONRAD BURNS - 2006","MT",2000,"S8MT00119","BURNS, CONRAD","REP","L",48,"Civil Liberties"
"9326","NEBRASKA FAMILIES FOR PETE RICKETTS INC","NE",2000,"S6NE00129","RICKETTS, PETE","REP","L",36,"Gun Rights"
"9327","RAESE FOR SENATE COMMITTEE","WV",2000,"S4WV00084","RAESE, JOHN REEVES","REP","L",33,"Abortion"
"9328","BOB CORKER FOR SENATE","TN",5000,"S6TN00216","CORKER, ROBERT P JR","REP","W",50,"Foreign Policy"
"9329","SANTORUM 2006 INC","PA",2000,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Jobs"
"9330","BOB CASEY FOR PENNSYLVANIA COMMITTEE","PA",2500,"S6PA00217","CASEY, ROBERT P JR","DEM","W",58,"Big Business"
"9331","SANTORUM 2006","PA",2500,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Jobs"
"9332","KAY BAILEY HUTCHISON FOR SENATE COMMITTEE","TX",2100,"S4TX00086","HUTCHISON, KAY BAILEY","REP","W",61,"Civil Liberties"
"9333","SANDERS FOR SENATE","VT",4000,"S4VT00033","SANDERS, BERNARD","IND","W",65,"Jobs"
"9334","FRIENDS OF CONRAD BURNS - 2006","MT",2000,"S8MT00119","BURNS, CONRAD","REP","L",48,"Gun Rights"
"9335","DEWINE FOR US SENATE","OH",1500,"S2OH00113","DEWINE, RICHARD MICHAEL","REP","L",44,"Taxes"
"9336","FRIENDS OF GEORGE ALLEN","VA",2000,"S8VA00214","ALLEN, GEORGE","REP","L",49,"Big Business"
"9337","TALENT FOR SENATE COMMITTEE","MO",1500,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Civil Liberties"
"9338","DEWINE FOR US SENATE","OH",4000,"S2OH00113","DEWINE, RICHARD MICHAEL","REP","L",44,"Taxes"
"9339","TRENT LOTT FOR MISSISSIPPI","MS",2000,"S8MS00162","LOTT, TRENT","REP","W",63,"Foreign Policy"
"9340","BILL NELSON FOR U.S. SENATE","FL",5000,"S8FL00166","NELSON, BILL","DEM","W",60,"Gun Rights"
"9341","MIKE DEWINE FOR US SENATE","OH",3000,"S2OH00113","DEWINE, RICHARD MICHAEL","REP","L",44,"Gun Rights"
"9342","FRIENDS OF KENT CONRAD","ND",2000,"S6ND00058","CONRAD, KENT","DEM","W",68,"Abortion"
"9343","MONTANANS FOR TESTER","MT",5000,"S6MT00162","TESTER, JON","DEM","W",49,"Civil Liberties"
"9344","FRIENDS OF SHERROD BROWN","OH",2500,"S6OH00163","BROWN, SHERROD","DEM","W",55,"Jobs"
"9345","WHITEHOUSE 06","RI",5000,"S6RI00221","WHITEHOUSE, SHELDON II","DEM","W",53,"Taxes"
"9346","SNOWE FOR SENATE","ME",3000,"S4ME00055","SNOWE, OLYMPIA J","REP","W",74,"Big Business"
"9347","MENENDEZ FOR SENATE","NJ",2500,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Abortion"
"9348","MENENDEZ FOR SENATE","NJ",2500,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Gun Rights"
"9349","FRIENDS OF ROBERT C. BYRD","WV",1500,"S6WV00014","BYRD, ROBERT C","DEM","W",64,"Jobs"
"9350","MENENDEZ FOR SENATE","NJ",3500,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Big Business"
"9351","AKAKA IN 2006","HI",2000,"S0HI00084","AKAKA, DANIEL K","DEM","W",61,"Abortion"
"9352","MCCASKILL FOR MISSOURI","MO",2000,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Gun Rights"
"9353","FRIENDS OF KENT CONRAD","ND",2000,"S6ND00058","CONRAD, KENT","DEM","W",68,"Abortion"
"9354","CARPER FOR SENATE","DE",5000,"S8DE00079","CARPER, THOMAS R","DEM","W",70,"Jobs"
"9355","FEINSTEIN FOR SENATE","CA",5000,"S0CA00199","FEINSTEIN, DIANNE","DEM","W",59,"Civil Liberties"
"9356","CHAFEE FOR SENATE","RI",2000,"S8RI00102","CHAFEE, LINCOLN D","REP","L",46,"Gun Rights"
"9357","DEWINE FOR US SENATE 2006","OH",1500,"S2OH00113","DEWINE, RICHARD MICHAEL","REP","L",44,"Taxes"
"9358","FRIENDS OF CRAIG THOMAS","WY",2000,"S4WY00055","THOMAS, CRAIG","REP","W",70,"Abortion"
"9359","PEDERSON 2006","AZ",4000,"S6AZ00142","PEDERSON, JIM","DEM","L",43,"Gun Rights"
"9360","SANDERS FOR SENATE","VT",2500,"S4VT00033","SANDERS, BERNARD","IND","W",65,"Foreign Policy"
"9361","KLOBUCHAR FOR MINNESOTA","MN",5000,"S6MN00267","KLOBUCHAR, AMY J","DEM","W",57,"Civil Liberties"
"9362","MCCASKILL FOR MISSOURI","MO",5000,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Abortion"
"9363","FRIENDS OF CONRAD BURNS - 2006","MT",1500,"S8MT00119","BURNS, CONRAD","REP","L",48,"Abortion"
"9364","HATCH ELECTION COMMITTEE INC.","UT",2000,"S6UT00063","HATCH, ORRIN G","REP","W",62,"Big Business"
"9365","STROTHER, DUFFY, STROTHER","MO",15000,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Big Business"
"9366","MORTANA CONSERVATION VOTERS, INC.","MT",3500,"S6MT00162","TESTER, JON","DEM","W",49,"Foreign Policy"
"9367","LEAGUE OF CONSERVATION VOTERS","MT",4048,"S6MT00162","TESTER, JON","DEM","W",49,"Gun Rights"
"9368","MONTANA CONSERVATION VOTERS, INC.","MT",4391,"S6MT00162","TESTER, JON","DEM","W",49,"Foreign Policy"
"9369","SNOWE FOR SENATE","ME",5000,"S4ME00055","SNOWE, OLYMPIA J","REP","W",74,"Foreign Policy"
"9370","MACWILLIAMS ROBINSON & PARTNERS IN","MO",60062,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Foreign Policy"
"9371","MD/DC STATE COUNCIL SEIU","MD",10854,"S6MD03177","CARDIN, BENJAMIN L","DEM","W",54,"Abortion"
"9372","SEIU (GENERAL FUND)","OH",9161,"S6OH00163","BROWN, SHERROD","DEM","W",55,"Abortion"
"9373","FRIENDS OF KENT CONRAD","ND",2500,"S6ND00058","CONRAD, KENT","DEM","W",68,"Gun Rights"
"9374","FRIENDS OF SHERROD BROWN","OH",45000,"S6OH00163","BROWN, SHERROD","DEM","W",55,"Gun Rights"
"9375","FRIENDS OF SHERROD BROWN","OH",1515,"S6OH00163","BROWN, SHERROD","DEM","W",55,"Big Business"
"9376","FRIENDS OF GEORGE ALLEN","VA",4000,"S8VA00214","ALLEN, GEORGE","REP","L",49,"Big Business"
"9377","HATCH ELECTION COMMITTEE INC","UT",5000,"S6UT00063","HATCH, ORRIN G","REP","W",62,"Jobs"
"9378","PETE ASHDOWN FOR SENATE","UT",2500,"S6UT00139","ASHDOWN, PETER LYNN","DEM","L",30,"Gun Rights"
"9379","LINCOLN CHAFEE FOR U.S. SENATE","RI",3500,"S8RI00102","CHAFEE, LINCOLN D","REP","L",46,"Civil Liberties"
"9380","JAMES WEBB FOR U.S. SENATE","VA",5000,"S6VA00127","WEBB, JAMES H","DEM","W",49,"Civil Liberties"
"9381","FRIENDS OF CONRAD BURNS","MT",3500,"S8MT00119","BURNS, CONRAD","REP","L",48,"Civil Liberties"
"9382","SANTORUM 2006","PA",2500,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Jobs"
"9383","SNOWE FOR SENATE","ME",2500,"S4ME00055","SNOWE, OLYMPIA J","REP","W",74,"Gun Rights"
"9384","A LOT OF PEOPLE SUPPORTING JEFF BINGAMAN","NM",5000,"S2NM00021","BINGAMAN, JEFF","DEM","W",70,"Gun Rights"
"9385","ENSIGN, JOHN ERIC","NV",3000,"S8NV00073","ENSIGN, JOHN ERIC","REP","W",56,"Gun Rights"
"9386","ENSIGN, JOHN ERIC","NV",2000,"S8NV00073","ENSIGN, JOHN ERIC","REP","W",56,"Taxes"
"9387","PROLIST INC.","MO",19283,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Foreign Policy"
"9388","PROLIST INC.","MO",80711,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Gun Rights"
"9389","PROLIST INC.","TN",23695,"S6TN00216","CORKER, ROBERT P JR","REP","W",50,"Foreign Policy"
"9390","PROLIST INC.","MN",3199,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Civil Liberties"
"9391","MASTER PRINT INC.","MN",1131,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Abortion"
"9392","MASTER PRINT INC.","MO",5805,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Jobs"
"9393","PROLIST INC.","MT",2260,"S8MT00119","BURNS, CONRAD","REP","L",48,"Foreign Policy"
"9394","PROLIST INC.","PA",3952,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Civil Liberties"
"9395","PROLIST INC.","TN",5661,"S6TN00216","CORKER, ROBERT P JR","REP","W",50,"Taxes"
"9396","MASTER PRINT INC.","PA",1189,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Civil Liberties"
"9397","MASTER PRINT INC.","TN",1704,"S6TN00216","CORKER, ROBERT P JR","REP","W",50,"Big Business"
"9398","PROLIST INC.","MI",36843,"S6MI00335","BOUCHARD, MICHAEL J","REP","L",41,"Abortion"
"9399","PROLIST INC.","MN",1202,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Big Business"
"9400","PROLIST INC.","PA",1323,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Taxes"
"9401","PROLIST INC.","MN",1063,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Big Business"
"9402","PROLIST INC.","TN",19769,"S6TN00216","CORKER, ROBERT P JR","REP","W",50,"Gun Rights"
"9403","PROLIST INC.","AZ",1248,"S4AZ00030","KYL, JON","REP","W",52,"Abortion"
"9404","PROLIST INC.","MN",9893,"S6MN00275","KENNEDY, MARK RAYMOND","REP","L",38,"Jobs"
"9405","PROLIST INC.","TN",8734,"S6TN00216","CORKER, ROBERT P JR","REP","W",50,"Gun Rights"
"9406","MCCASKILL FOR MISSOURI","MO",5000,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Civil Liberties"
"9407","RE-ELECT HAROLD FORD JR.","TN",5000,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Civil Liberties"
"9408","AKAKA IN 2006","HI",5000,"S0HI00084","AKAKA, DANIEL K","DEM","W",61,"Big Business"
"9409","AMY KLOBUCHAR FOR U.S. SENATE","MN",5000,"S6MN00267","KLOBUCHAR, AMY J","DEM","W",57,"Gun Rights"
"9410","BOB MENENDEZ FOR SENATE","NJ",3500,"S6NJ00289","MENENDEZ, ROBERT","DEM","W",53,"Jobs"
"9411","HAROLD FORD FOR SENATE","TN",2000,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Gun Rights"
"9412","JON TESTER FOR SENATE","MT",3500,"S6MT00162","TESTER, JON","DEM","W",49,"Jobs"
"9413","FRIENDS OF SHERROD BROWN","OH",2000,"S6OH00163","BROWN, SHERROD","DEM","W",55,"Civil Liberties"
"9414","FRIENDS OF SHERROD BROWN","OH",25350,"S6OH00163","BROWN, SHERROD","DEM","W",55,"Civil Liberties"
"9415","SANTORUM 2006","PA",2000,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Abortion"
"9416","MINNESOTA FLS CONNECT LLC","MO",42766,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Jobs"
"9417","MINNESOTA FLS CONNECT LLC","TN",7032,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Abortion"
"9418","MINNESOTA FLS CONNECT LLC","MO",12285,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Abortion"
"9419","MINNESOTA FLS CONNECT LLC","MO",7414,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Gun Rights"
"9420","MINNESOTA FLS CONNECT LLC","MO",10306,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Civil Liberties"
"9421","MINNESOTA FLS CONNECT LLC","MO",12266,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Big Business"
"9422","MINNESOTA FLS CONNECT LLC","MO",12298,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Civil Liberties"
"9423","MINNESOTA FLS CONNECT LLC","MO",5916,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Civil Liberties"
"9424","MINNESOTA FLS CONNECT LLC","MO",8199,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Jobs"
"9425","MINNESOTA FLS CONNECT LLC","MO",12168,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Abortion"
"9426","MINNESOTA FLS CONNECT LLC","MO",40342,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Big Business"
"9427","MINNESOTA FLS CONNECT LLC","MO",17210,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Gun Rights"
"9428","MINNESOTA FLS CONNECT LLC","MO",15436,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Foreign Policy"
"9429","MINNESOTA FLS CONNECT LLC","MO",9202,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Abortion"
"9430","NATIONAL MEDIA INC.","MO",1772765,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Civil Liberties"
"9431","NATIONAL MEDIA INC.","MO",164851,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Civil Liberties"
"9432","NATIONAL MEDIA INC.","MO",165033,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Big Business"
"9433","NATIONAL MEDIA INC.","MO",29934,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Civil Liberties"
"9434","STEVENS REED CURCIO & POTHOLM","MO",15000,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Taxes"
"9435","NATIONAL MEDIA INC.","MO",509331,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Big Business"
"9436","NATIONAL MEDIA INC.","MO",386415,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Foreign Policy"
"9437","PUBLIC OPINION STRATEGIES LLC","MO",9250,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Taxes"
"9438","PUBLIC OPINION STRATEGIES LLC","MO",9250,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Jobs"
"9439","PUBLIC OPINION STRATEGIES LLC","MO",18500,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Foreign Policy"
"9440","STEVENS REED CURCIO & POTHOLM","MO",3248,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Taxes"
"9441","STEVENS REED CURCIO & POTHOLM","MO",4000,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Foreign Policy"
"9442","THE RDB GROUP INC","MO",5500,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Gun Rights"
"9443","STEVENS REED CURCIO & POTHOLM","MO",4000,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Gun Rights"
"9444","STEVENS REED CURCIO & POTHOLM","MO",15000,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Foreign Policy"
"9445","STEVENS REED CURCIO & POTHOLM","MO",19223,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Jobs"
"9446","STEVENS REED CURCIO & POTHOLM","MO",15000,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Big Business"
"9447","TARGETED CREATIVE COMMUNICATIONS INC.","MO",72841,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Jobs"
"9448","TARGETED CREATIVE COMMUNICATIONS INC.","MO",28350,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Foreign Policy"
"9449","TARGETED CREATIVE COMMUNICATIONS INC.","MO",72841,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Jobs"
"9450","TARGETED CREATIVE COMMUNICATIONS INC.","MO",66635,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Big Business"
"9451","TARGETED CREATIVE COMMUNICATIONS INC.","MO",62500,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Abortion"
"9452","TARGETED CREATIVE COMMUNICATIONS INC.","MO",130071,"S6MO00305","MCCASKILL, CLAIRE","DEM","W",49,"Abortion"
"9453","OLSEN & SHUVALOV","TN",16727,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Gun Rights"
"9454","NATIONAL MEDIA INC.","OH",4650,"S6OH00163","BROWN, SHERROD","DEM","W",55,"Abortion"
"9455","STORMO & ASSOCIATES","OH",3314,"S6OH00163","BROWN, SHERROD","DEM","W",55,"Civil Liberties"
"9456","MINNESOTA FLS CONNECT LLC","TN",2005,"S6TN00216","CORKER, ROBERT P JR","REP","W",50,"Abortion"
"9457","MINNESOTA FLS CONNECT LLC","TN",6800,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Abortion"
"9458","MINNESOTA FLS CONNECT LLC","TN",14572,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Civil Liberties"
"9459","MINNESOTA FLS CONNECT LLC","TN",11050,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Gun Rights"
"9460","MINNESOTA FLS CONNECT LLC","TN",6979,"S6TN00216","CORKER, ROBERT P JR","REP","W",50,"Civil Liberties"
"9461","MINNESOTA FLS CONNECT LLC","TN",6505,"S6TN00216","CORKER, ROBERT P JR","REP","W",50,"Jobs"
"9462","NATIONAL MEDIA INC.","TN",24064,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Foreign Policy"
"9463","NATIONAL MEDIA INC.","TN",67997,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Gun Rights"
"9464","OLSEN & SHUVALOV","TN",45696,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Big Business"
"9465","OLSEN & SHUVALOV","TN",7361,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Taxes"
"9466","OLSEN & SHUVALOV","TN",71726,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Jobs"
"9467","OLSEN & SHUVALOV","TN",46800,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Big Business"
"9468","SCOTT HOWELL & COMPANY","TN",58548,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Civil Liberties"
"9469","SCOTT HOWELL & COMPANY","TN",34517,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Big Business"
"9470","SCOTT HOWELL & COMPANY","TN",6800,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Gun Rights"
"9471","THE TARRANCE GROUP INC","TN",22423,"S6TN00240","FORD, HAROLD E JR","DEM","L",47,"Abortion"
"9472","Schaub Matthew D.","NE",1250,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Taxes"
"9473","TCN","NE",4613,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Civil Liberties"
"9474","Johnson Paul","NE",7500,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Abortion"
"9475","ADP Inc.","NE",1250,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Civil Liberties"
"9476","Schaub Matthew D.","NE",1500,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Foreign Policy"
"9477","ADP Inc.","NE",1500,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Civil Liberties"
"9478","Robinson & Muenster Associates Inc.","NE",10825,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Gun Rights"
"9479","Zata 3","NE",33982,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Taxes"
"9480","ADP Inc.","NE",1250,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Taxes"
"9481","Johnson Paul","NE",7500,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Big Business"
"9482","ADP Inc.","NE",1500,"S6NE00095","NELSON, E BENJAMIN","DEM","W",63,"Civil Liberties"
"9483","WHITEHOUSE 06","RI",5000,"S6RI00221","WHITEHOUSE, SHELDON II","DEM","W",53,"Big Business"
"9484","FRIENDS OF HILLARY","NY",2500,"S0NY00188","CLINTON, HILLARY RODHAM","DEM","W",66,"Gun Rights"
"9485","HATCH ELECTION COMMITTEE INC","UT",5000,"S6UT00063","HATCH, ORRIN G","REP","W",62,"Taxes"
"9486","SANTORUM 2006","PA",4000,"S4PA00063","SANTORUM, RICHARD J","REP","L",41,"Foreign Policy"
"9487","KAY BAILEY HUTCHISON FOR SENATE COMMITTEE","TX",4000,"S4TX00086","HUTCHISON, KAY BAILEY","REP","W",61,"Civil Liberties"
"9488","KYL FOR SENATE","AZ",2500,"S4AZ00030","KYL, JON","REP","W",52,"Gun Rights"
"9489","CARPER FOR SENATE","DE",3000,"S8DE00079","CARPER, THOMAS R","DEM","W",70,"Abortion"
"9490","TRENT LOTT FOR MISSISSIPPI","MS",2500,"S8MS00162","LOTT, TRENT","REP","W",63,"Jobs"
"9491","FRIENDS OF GEORGE ALLEN","VA",2100,"S8VA00214","ALLEN, GEORGE","REP","L",49,"Abortion"
"9492","TALENT FOR SENATE","MO",1500,"S2MO00353","TALENT, JAMES MATTHES","REP","L",47,"Gun Rights"
"9493","KAY BAILEY HUTCHISON FOR SENATE COMMITTEE","TX",5000,"S4TX00086","HUTCHISON, KAY BAILEY","REP","W",61,"Jobs"
"9494","MIKE DEWINE FOR US SENATE","OH",5000,"S2OH00113","DEWINE, RICHARD MICHAEL","REP","L",44,"Gun Rights"
